ID дистрибьютора;Дата;Код продукта дистрибьютора;Количество;Сумма в закупочных ценах;
17;26.06.2023;ЛЦ0002292;0;0;
17;26.06.2023;ЛЦ0007401;30;1998;
17;26.06.2023;ЛЦ0011120;0;0;
17;26.06.2023;ЛЦ0004199;15377;525124,55;
17;26.06.2023;ЛЦ0011382;150;10250;
17;26.06.2023;ЛУ0000025;0;0;
17;26.06.2023;ЛУ0000044;100;4170,01;
17;26.06.2023;ЛЦ0003862;40;3530;
17;26.06.2023;ЛЦ0009247;0;0;
17;26.06.2023;ЛЦ0005445;0;0;
17;26.06.2023;ЛЦ0010418;0;0;
17;26.06.2023;ЛЦ0010706;0;0;
17;26.06.2023;ЛЦ0006627;0;0;
17;26.06.2023;ЛЦ0010460;146;584;
17;26.06.2023;ЛЦ0006108;160;28080;
17;26.06.2023;ЛЦ0011001;0;0;
17;26.06.2023;ЛЦ0011121;0;0;
17;26.06.2023;ЛЦ0005798;0;0;
17;26.06.2023;ЛУ0000026;134;12328;
17;26.06.2023;ЛЦ0011383;150;15625;
17;26.06.2023;ЛЦ0002663;180;19476;
17;26.06.2023;ЛУ0000045;146;13855,4;
17;26.06.2023;ЛУ0009210;0;0;
17;26.06.2023;ЛЦ0003863;285;22116;
17;26.06.2023;ЛЦ0011441;0;0;
17;26.06.2023;ЛЦ0009357;0;0;
17;26.06.2023;ЛЦ0011301;720;37235;
17;26.06.2023;ЛУ0007470;0;0;
17;26.06.2023;ЛЦ0011384;600;22500;
17;26.06.2023;ЛУ0000027;0;0;
17;26.06.2023;ЛУ0000046;0;0;
17;26.06.2023;ЛЦ0003864;40;3168;
17;26.06.2023;ЛЦ0010823;0;0;
17;26.06.2023;ЛЦ0006613;90;6691,5;
17;26.06.2023;ЛЦ0009358;1702;141,83;
17;26.06.2023;ЛУ0000003;414;20099,7;
17;26.06.2023;ЛУ0012020;197;11081,25;
17;26.06.2023;ЛЦ0011353;1920;160;
17;26.06.2023;ЛЦ0002289;0;0;
17;26.06.2023;ЛУ0000246;0;0;
17;26.06.2023;ЛУ0000047;70;8361,5;
17;26.06.2023;ЛЦ0004202;0;0;
17;26.06.2023;ЛЦ0011117;0;0;
17;26.06.2023;ЛЦ0004684;5355,9;350811,45;
17;26.06.2023;ЛЦ0005103;6000;33000;
17;26.06.2023;ЛЦ0010356;0;0;
17;26.06.2023;ЛЦ0010824;0;0;
17;26.06.2023;ЛЦ0011313;108;90;
17;26.06.2023;ЛЦ0010682;2240;113904;
17;26.06.2023;ЛЦ0009359;0;0;
17;26.06.2023;ЛЦ0011361;1160;96,66;
17;26.06.2023;ЛУ0000018;542;36666,3;
17;26.06.2023;ЛЦ0007893;10910;60005;
17;26.06.2023;ЛЦ0010967;5910;294613,5;
17;26.06.2023;ЛЦ0011312;177;147,5;
17;26.06.2023;ЛЦ0006403;20;1560;
17;26.06.2023;ЛУ0012000;60;4712,99;
17;26.06.2023;ЛУ0000649;0;0;
17;26.06.2023;ЛЦ0010981;2520;210;
17;26.06.2023;ЛЦ0011118;0;0;
17;26.06.2023;ЛУ0000117;0;0;
17;26.06.2023;ЛЦ0003980;250;38812,51;
17;26.06.2023;ЛЦ0010842;0;0;
17;26.06.2023;ЛЦ0007894;721;132664;
17;26.06.2023;ЛУ0000011;952,1;175186,4;
17;26.06.2023;ЛЦ0010462;0;0;
17;26.06.2023;ЛЦ0011122;0;0;
17;26.06.2023;ЛЦ0002218;40;4690,5;
17;26.06.2023;ЛУ0000005;180;9684;
17;26.06.2023;ЛЦ0010787;0;0;
17;26.06.2023;ЛУ0000248;0;0;
17;26.06.2023;ЛЦ0010461;0;0;
17;26.06.2023;ЛЦ0011013;0;0;
17;26.06.2023;ЛЦ0011119;0;0;
17;26.06.2023;ЛЦ0009003;0;0;
17;26.06.2023;ЛЦ0008631;146,118;10523,98;
17;26.06.2023;ЛЦ0010463;0;0;
17;26.06.2023;ЛЦ0011135;0;0;
17;26.06.2023;ЛЦ0011243;0;0;
17;26.06.2023;ЛЦ0010448;0;0;
17;26.06.2023;ЛУ0000006;0;0;
17;26.06.2023;ЛЦ0005388;180;9045;
17;26.06.2023;ЛЦ0011477;10;725;
17;27.06.2023;ЛЦ0011381;150;8625;
17;27.06.2023;ЛУ0012010;0;0;
17;27.06.2023;ЛЦ0011136;0;0;
17;27.06.2023;ЛЦ0006626;0;0;
17;27.06.2023;ЛЦ0010625;0;0;
17;27.06.2023;ЛЦ0002292;0;0;
17;27.06.2023;ЛЦ0007401;30;1998;
17;27.06.2023;ЛЦ0011120;0;0;
17;27.06.2023;ЛЦ0004199;11947;407990,05;
17;27.06.2023;ЛЦ0011382;150;10250;
17;27.06.2023;ЛУ0000025;0;0;
17;27.06.2023;ЛУ0000044;80;3336,01;
17;27.06.2023;ЛЦ0003862;40;3530;
17;27.06.2023;ЛЦ0009247;0;0;
17;27.06.2023;ЛЦ0005445;0;0;
17;27.06.2023;ЛЦ0010418;0;0;
17;27.06.2023;ЛЦ0010706;0;0;
17;27.06.2023;ЛЦ0006627;0;0;
17;27.06.2023;ЛЦ0010460;126;504;
17;27.06.2023;ЛЦ0006108;160;28080;
17;27.06.2023;ЛЦ0011001;0;0;
17;27.06.2023;ЛЦ0011121;0;0;
17;27.06.2023;ЛЦ0005798;0;0;
17;27.06.2023;ЛУ0000026;134;12328;
17;27.06.2023;ЛЦ0011383;150;15625;
17;27.06.2023;ЛЦ0002663;70;7574;
17;27.06.2023;ЛУ0000045;136;12906,4;
17;27.06.2023;ЛУ0009210;0;0;
17;27.06.2023;ЛЦ0003863;285;22116;
17;27.06.2023;ЛЦ0011441;0;0;
17;27.06.2023;ЛЦ0009357;0;0;
17;27.06.2023;ЛЦ0011301;720;37235;
17;27.06.2023;ЛУ0007470;0;0;
17;27.06.2023;ЛЦ0011384;600;22500;
17;27.06.2023;ЛУ0000027;0;0;
17;27.06.2023;ЛУ0000046;0;0;
17;27.06.2023;ЛЦ0003864;40;3168;
17;27.06.2023;ЛЦ0010823;0;0;
17;27.06.2023;ЛЦ0006613;90;6691,5;
17;27.06.2023;ЛЦ0009358;1126;93,83;
17;27.06.2023;ЛУ0000003;402;19517,1;
17;27.06.2023;ЛУ0012020;167;9393,75;
17;27.06.2023;ЛЦ0011353;960;80;
17;27.06.2023;ЛЦ0002289;0;0;
17;27.06.2023;ЛУ0000246;0;0;
17;27.06.2023;ЛУ0000047;65;7764,25;
17;27.06.2023;ЛЦ0004202;0;0;
17;27.06.2023;ЛЦ0011117;0;0;
17;27.06.2023;ЛЦ0004684;4386,6;287322,3;
17;27.06.2023;ЛЦ0005103;1080;5940;
17;27.06.2023;ЛЦ0010356;0;0;
17;27.06.2023;ЛЦ0010824;0;0;
17;27.06.2023;ЛЦ0011313;108;90;
17;27.06.2023;ЛЦ0010682;1929;98089,65;
17;27.06.2023;ЛЦ0009359;0;0;
17;27.06.2023;ЛЦ0011361;1160;96,66;
17;27.06.2023;ЛУ0000018;502;33960,3;
17;27.06.2023;ЛЦ0007893;10910;60005;
17;27.06.2023;ЛЦ0010967;5910;294613,5;
17;27.06.2023;ЛЦ0011312;177;147,5;
17;27.06.2023;ЛЦ0006403;20;1560;
17;27.06.2023;ЛУ0012000;60;4712,99;
17;27.06.2023;ЛУ0000649;0;0;
17;27.06.2023;ЛЦ0010981;2520;210;
17;27.06.2023;ЛЦ0011118;0;0;
17;27.06.2023;ЛУ0000117;0;0;
17;27.06.2023;ЛЦ0003980;218;33844,51;
17;27.06.2023;ЛЦ0010842;0;0;
17;27.06.2023;ЛЦ0007894;721;132664;
17;27.06.2023;ЛУ0000011;924,1;170034,4;
17;27.06.2023;ЛЦ0010462;0;0;
17;27.06.2023;ЛЦ0011122;0;0;
17;27.06.2023;ЛЦ0002218;40;4690,5;
17;27.06.2023;ЛУ0000005;132;7101,6;
17;27.06.2023;ЛЦ0010787;0;0;
17;27.06.2023;ЛУ0000248;0;0;
17;27.06.2023;ЛЦ0010461;0;0;
17;27.06.2023;ЛЦ0011013;0;0;
17;27.06.2023;ЛЦ0011119;0;0;
17;27.06.2023;ЛЦ0009003;0;0;
17;27.06.2023;ЛЦ0008631;122,934;8854,18;
17;27.06.2023;ЛЦ0010463;0;0;
17;27.06.2023;ЛЦ0011135;0;0;
17;27.06.2023;ЛЦ0011243;0;0;
17;27.06.2023;ЛЦ0010448;0;0;
17;27.06.2023;ЛУ0000006;0;0;
17;27.06.2023;ЛЦ0005388;60;3015;
17;27.06.2023;ЛЦ0011477;10;725;
17;27.06.2023;ЛЦ0011014;0;0;
17;27.06.2023;ЛЦ0011455;10;875;
17;27.06.2023;ЛЦ0009360;0;0;
17;27.06.2023;ЛЦ0009004;0;0;
17;27.06.2023;ЛЦ0011346;10;1,67;
17;27.06.2023;ЛЦ0005548;0;0;
17;27.06.2023;ЛЦ0006625;100;9620;
17;27.06.2023;ЛЦ0010449;0;0;
17;27.06.2023;ЛЦ0009155;0;0;
17;28.06.2023;ЛЦ0011382;150;10250;
17;28.06.2023;ЛУ0000025;0;0;
17;28.06.2023;ЛУ0000044;80;3336,01;
17;28.06.2023;ЛЦ0003862;30;2647,5;
17;28.06.2023;ЛЦ0009247;0;0;
17;28.06.2023;ЛЦ0005445;0;0;
17;28.06.2023;ЛЦ0010418;0;0;
17;28.06.2023;ЛЦ0010706;0;0;
17;28.06.2023;ЛЦ0006627;0;0;
17;28.06.2023;ЛЦ0010460;126;504;
17;28.06.2023;ЛЦ0006108;160;28080;
17;28.06.2023;ЛЦ0011001;0;0;
17;28.06.2023;ЛЦ0011121;0;0;
17;28.06.2023;ЛЦ0005798;0;0;
17;28.06.2023;ЛУ0000026;114;10488;
17;28.06.2023;ЛЦ0011383;150;15625;
17;28.06.2023;ЛЦ0002663;60;6492;
17;28.06.2023;ЛУ0000045;136;12906,4;
17;28.06.2023;ЛУ0009210;0;0;
17;28.06.2023;ЛЦ0003863;265;20564;
17;28.06.2023;ЛЦ0011441;0;0;
17;28.06.2023;ЛЦ0009357;0;0;
17;28.06.2023;ЛЦ0011301;720;37235;
17;28.06.2023;ЛУ0007470;0;0;
17;28.06.2023;ЛЦ0011384;600;22500;
17;28.06.2023;ЛУ0000027;0;0;
17;28.06.2023;ЛУ0000046;0;0;
17;28.06.2023;ЛЦ0003864;40;3168;
17;28.06.2023;ЛЦ0010823;0;0;
17;28.06.2023;ЛЦ0006613;90;6691,5;
17;28.06.2023;ЛЦ0009358;2542;211,83;
17;28.06.2023;ЛУ0000003;1602;77777,1;
17;28.06.2023;ЛУ0012020;47;2643,75;
17;28.06.2023;ЛЦ0011353;960;80;
17;28.06.2023;ЛЦ0002289;0;0;
17;28.06.2023;ЛУ0000246;0;0;
17;28.06.2023;ЛУ0000047;80;9556;
17;28.06.2023;ЛЦ0004202;0;0;
17;28.06.2023;ЛЦ0011117;0;0;
17;28.06.2023;ЛЦ0004684;5833,8;382113,9;
17;28.06.2023;ЛЦ0005103;480;2640;
17;28.06.2023;ЛЦ0010356;0;0;
17;28.06.2023;ЛЦ0010824;0;0;
17;28.06.2023;ЛЦ0011313;108;90;
17;28.06.2023;ЛЦ0010682;1999;101649,15;
17;28.06.2023;ЛЦ0009359;0;0;
17;28.06.2023;ЛЦ0011361;1160;96,66;
17;28.06.2023;ЛУ0000018;352;23812,8;
17;28.06.2023;ЛЦ0007893;14510;79805;
17;28.06.2023;ЛЦ0010967;5910;294613,5;
17;28.06.2023;ЛЦ0011312;114;95;
17;28.06.2023;ЛЦ0006403;20;1560;
17;28.06.2023;ЛУ0012000;60;4712,99;
17;28.06.2023;ЛУ0000649;0;0;
17;28.06.2023;ЛЦ0010981;3240;270;
17;28.06.2023;ЛЦ0011118;0;0;
17;28.06.2023;ЛУ0000117;0;0;
17;28.06.2023;ЛЦ0003980;188;29187,01;
17;28.06.2023;ЛЦ0010842;0;0;
17;28.06.2023;ЛЦ0007894;721;132664;
17;28.06.2023;ЛУ0000011;501,1;92202,4;
17;28.06.2023;ЛЦ0010462;0;0;
17;28.06.2023;ЛЦ0011122;0;0;
17;28.06.2023;ЛЦ0002218;40;4690,5;
17;28.06.2023;ЛУ0000005;252;13557,6;
17;28.06.2023;ЛЦ0010787;0;0;
17;28.06.2023;ЛУ0000248;0;0;
17;28.06.2023;ЛЦ0010461;0;0;
17;28.06.2023;ЛЦ0011013;0;0;
17;28.06.2023;ЛЦ0011119;0;0;
17;28.06.2023;ЛЦ0009003;0;0;
17;28.06.2023;ЛЦ0008631;113,862;8200,78;
17;28.06.2023;ЛЦ0010463;0;0;
17;28.06.2023;ЛЦ0011135;0;0;
17;28.06.2023;ЛЦ0011243;0;0;
17;28.06.2023;ЛЦ0010448;0;0;
17;28.06.2023;ЛУ0000006;0;0;
17;28.06.2023;ЛЦ0005388;240;12060;
17;28.06.2023;ЛЦ0011477;10;725;
17;28.06.2023;ЛЦ0011014;0;0;
17;28.06.2023;ЛЦ0011455;10;875;
17;28.06.2023;ЛЦ0009360;0;0;
17;28.06.2023;ЛЦ0009004;0;0;
17;28.06.2023;ЛЦ0011346;10;1,67;
17;28.06.2023;ЛЦ0005548;0;0;
17;28.06.2023;ЛЦ0006625;100;9620;
17;28.06.2023;ЛЦ0010449;0;0;
17;28.06.2023;ЛЦ0009155;0;0;
17;28.06.2023;ЛЦ0011381;150;8625;
17;28.06.2023;ЛУ0012010;0;0;
17;28.06.2023;ЛЦ0011136;0;0;
17;28.06.2023;ЛЦ0006626;0;0;
17;28.06.2023;ЛЦ0010625;0;0;
17;28.06.2023;ЛЦ0002292;0;0;
17;28.06.2023;ЛЦ0007401;50;3330;
17;28.06.2023;ЛЦ0011120;0;0;
17;28.06.2023;ЛЦ0004199;19536;667154,4;
17;29.06.2023;ЛУ0000045;116;11008,4;
17;29.06.2023;ЛУ0009210;0;0;
17;29.06.2023;ЛЦ0003863;225;17460;
17;29.06.2023;ЛЦ0011441;0;0;
17;29.06.2023;ЛЦ0009357;0;0;
17;29.06.2023;ЛЦ0011301;720;37235;
17;29.06.2023;ЛУ0007470;0;0;
17;29.06.2023;ЛЦ0011384;600;22500;
17;29.06.2023;ЛУ0000027;0;0;
17;29.06.2023;ЛУ0000046;0;0;
17;29.06.2023;ЛЦ0003864;35;2772;
17;29.06.2023;ЛЦ0010823;0;0;
17;29.06.2023;ЛЦ0006613;70;5204,5;
17;29.06.2023;ЛЦ0009358;1498;124,83;
17;29.06.2023;ЛУ0000003;978;47481,9;
17;29.06.2023;ЛУ0012020;47;2643,75;
17;29.06.2023;ЛЦ0011353;960;80;
17;29.06.2023;ЛЦ0002289;0;0;
17;29.06.2023;ЛУ0000246;0;0;
17;29.06.2023;ЛУ0000047;40;4778;
17;29.06.2023;ЛЦ0004202;0;0;
17;29.06.2023;ЛЦ0011117;0;0;
17;29.06.2023;ЛЦ0004684;4092,3;268045,65;
17;29.06.2023;ЛЦ0005103;480;2640;
17;29.06.2023;ЛЦ0010356;0;0;
17;29.06.2023;ЛЦ0010824;0;0;
17;29.06.2023;ЛЦ0011313;108;90;
17;29.06.2023;ЛЦ0010682;1509;76732,65;
17;29.06.2023;ЛЦ0009359;0;0;
17;29.06.2023;ЛЦ0011361;1160;96,66;
17;29.06.2023;ЛУ0000018;282;19077,3;
17;29.06.2023;ЛЦ0007893;14510;79805;
17;29.06.2023;ЛЦ0010967;5910;294613,5;
17;29.06.2023;ЛЦ0011312;105;87,5;
17;29.06.2023;ЛЦ0006403;20;1560;
17;29.06.2023;ЛУ0012000;60;4712,99;
17;29.06.2023;ЛУ0000649;0;0;
17;29.06.2023;ЛЦ0010981;3240;270;
17;29.06.2023;ЛЦ0011118;0;0;
17;29.06.2023;ЛУ0000117;0;0;
17;29.06.2023;ЛЦ0003980;138;21424,51;
17;29.06.2023;ЛЦ0010842;0;0;
17;29.06.2023;ЛЦ0007894;721;132664;
17;29.06.2023;ЛУ0000011;440,5;81052;
17;29.06.2023;ЛЦ0010462;0;0;
17;29.06.2023;ЛЦ0011122;0;0;
17;29.06.2023;ЛЦ0002218;40;4690,5;
17;29.06.2023;ЛУ0000005;144;7747,2;
17;29.06.2023;ЛЦ0010787;0;0;
17;29.06.2023;ЛУ0000248;0;0;
17;29.06.2023;ЛЦ0010461;0;0;
17;29.06.2023;ЛЦ0011013;0;0;
17;29.06.2023;ЛЦ0011119;0;0;
17;29.06.2023;ЛЦ0009003;0;0;
17;29.06.2023;ЛЦ0008631;91,686;6603,58;
17;29.06.2023;ЛЦ0010463;0;0;
17;29.06.2023;ЛЦ0011135;0;0;
17;29.06.2023;ЛЦ0011243;0;0;
17;29.06.2023;ЛЦ0010448;0;0;
17;29.06.2023;ЛУ0000006;0;0;
17;29.06.2023;ЛЦ0005388;228;11457;
17;29.06.2023;ЛЦ0011477;9;652,5;
17;29.06.2023;ЛЦ0011014;0;0;
17;29.06.2023;ЛЦ0011455;10;875;
17;29.06.2023;ЛЦ0009360;0;0;
17;29.06.2023;ЛЦ0009004;0;0;
17;29.06.2023;ЛЦ0011346;10;1,67;
17;29.06.2023;ЛЦ0005548;0;0;
17;29.06.2023;ЛЦ0006625;95;9139;
17;29.06.2023;ЛЦ0010449;0;0;
17;29.06.2023;ЛЦ0009155;0;0;
17;29.06.2023;ЛЦ0011381;150;8625;
17;29.06.2023;ЛУ0012010;0;0;
17;29.06.2023;ЛЦ0011136;0;0;
17;29.06.2023;ЛЦ0006626;0;0;
17;29.06.2023;ЛЦ0010625;0;0;
17;29.06.2023;ЛЦ0002292;0;0;
17;29.06.2023;ЛЦ0007401;50;3330;
17;29.06.2023;ЛЦ0011120;0;0;
17;29.06.2023;ЛЦ0004199;15786;539091,9;
17;29.06.2023;ЛЦ0011382;150;10250;
17;29.06.2023;ЛУ0000025;0;0;
17;29.06.2023;ЛУ0000044;80;3336,01;
17;29.06.2023;ЛЦ0003862;20;1765;
17;29.06.2023;ЛЦ0009247;0;0;
17;29.06.2023;ЛЦ0005445;0;0;
17;29.06.2023;ЛЦ0010418;0;0;
17;29.06.2023;ЛЦ0010706;0;0;
17;29.06.2023;ЛЦ0006627;0;0;
17;29.06.2023;ЛЦ0010460;126;504;
17;29.06.2023;ЛЦ0006108;160;28080;
17;29.06.2023;ЛЦ0011001;0;0;
17;29.06.2023;ЛЦ0011121;0;0;
17;29.06.2023;ЛЦ0005798;0;0;
17;29.06.2023;ЛУ0000026;62;5704;
17;29.06.2023;ЛЦ0011383;150;15625;
17;29.06.2023;ЛЦ0002663;40;4328;
17;30.06.2023;ЛЦ0003864;35;2772;
17;30.06.2023;ЛЦ0010823;0;0;
17;30.06.2023;ЛЦ0006613;50;3717,5;
17;30.06.2023;ЛЦ0009358;2398;199,83;
17;30.06.2023;ЛУ0000003;954;46316,7;
17;30.06.2023;ЛУ0012020;97;5456,25;
17;30.06.2023;ЛЦ0011353;4800;400;
17;30.06.2023;ЛЦ0002289;0;0;
17;30.06.2023;ЛУ0000246;0;0;
17;30.06.2023;ЛУ0000047;40;4778;
17;30.06.2023;ЛЦ0004202;0;0;
17;30.06.2023;ЛЦ0011117;0;0;
17;30.06.2023;ЛЦ0004684;5698,8;373271,4;
17;30.06.2023;ЛЦ0005103;19620;107910;
17;30.06.2023;ЛЦ0010356;0;0;
17;30.06.2023;ЛЦ0010824;0;0;
17;30.06.2023;ЛЦ0011313;108;90;
17;30.06.2023;ЛЦ0010682;2649;134701,65;
17;30.06.2023;ЛЦ0009359;0;0;
17;30.06.2023;ЛЦ0011361;1160;96,66;
17;30.06.2023;ЛУ0000018;282;19077,3;
17;30.06.2023;ЛЦ0007893;14510;79805;
17;30.06.2023;ЛЦ0010967;5906;294414,1;
17;30.06.2023;ЛЦ0011312;171;142,5;
17;30.06.2023;ЛЦ0006403;20;1560;
17;30.06.2023;ЛУ0012000;40;3141,99;
17;30.06.2023;ЛУ0000649;0;0;
17;30.06.2023;ЛЦ0010981;3240;270;
17;30.06.2023;ЛЦ0011118;0;0;
17;30.06.2023;ЛУ0000117;0;0;
17;30.06.2023;ЛЦ0003980;128;19872,01;
17;30.06.2023;ЛЦ0010842;0;0;
17;30.06.2023;ЛЦ0007894;721;132664;
17;30.06.2023;ЛУ0000011;890,5;163852;
17;30.06.2023;ЛЦ0010462;0;0;
17;30.06.2023;ЛЦ0011122;0;0;
17;30.06.2023;ЛЦ0002218;40;4690,5;
17;30.06.2023;ЛУ0000005;228;12266,4;
17;30.06.2023;ЛЦ0010787;0;0;
17;30.06.2023;ЛУ0000248;0;0;
17;30.06.2023;ЛЦ0010461;0;0;
17;30.06.2023;ЛЦ0011013;0;0;
17;30.06.2023;ЛЦ0011119;0;0;
17;30.06.2023;ЛЦ0009003;0;0;
17;30.06.2023;ЛЦ0008631;160,23;11540,38;
17;30.06.2023;ЛЦ0010463;0;0;
17;30.06.2023;ЛЦ0011135;0;0;
17;30.06.2023;ЛЦ0011243;0;0;
17;30.06.2023;ЛЦ0010448;0;0;
17;30.06.2023;ЛУ0000006;0;0;
17;30.06.2023;ЛЦ0005388;456;22914;
17;30.06.2023;ЛЦ0011477;9;652,5;
17;30.06.2023;ЛЦ0011014;0;0;
17;30.06.2023;ЛЦ0011455;10;875;
17;30.06.2023;ЛЦ0009360;0;0;
17;30.06.2023;ЛЦ0009004;0;0;
17;30.06.2023;ЛЦ0011346;10;1,67;
17;30.06.2023;ЛЦ0005548;0;0;
17;30.06.2023;ЛЦ0006625;90;8658;
17;30.06.2023;ЛЦ0010449;0;0;
17;30.06.2023;ЛЦ0009155;0;0;
17;30.06.2023;ЛЦ0011381;150;8625;
17;30.06.2023;ЛУ0012010;0;0;
17;30.06.2023;ЛЦ0011136;0;0;
17;30.06.2023;ЛЦ0006626;0;0;
17;30.06.2023;ЛЦ0010625;0;0;
17;30.06.2023;ЛЦ0002292;0;0;
17;30.06.2023;ЛЦ0007401;50;3330;
17;30.06.2023;ЛЦ0011120;0;0;
17;30.06.2023;ЛЦ0004199;24486;836196,9;
17;30.06.2023;ЛЦ0011382;150;10250;
17;30.06.2023;ЛУ0000025;0;0;
17;30.06.2023;ЛУ0000044;80;3336,01;
17;30.06.2023;ЛЦ0003862;20;1765;
17;30.06.2023;ЛЦ0009247;0;0;
17;30.06.2023;ЛЦ0005445;0;0;
17;30.06.2023;ЛЦ0010418;0;0;
17;30.06.2023;ЛЦ0010706;0;0;
17;30.06.2023;ЛЦ0006627;0;0;
17;30.06.2023;ЛЦ0010460;126;504;
17;30.06.2023;ЛЦ0006108;160;28080;
17;30.06.2023;ЛЦ0011001;0;0;
17;30.06.2023;ЛЦ0011121;0;0;
17;30.06.2023;ЛЦ0005798;0;0;
17;30.06.2023;ЛУ0000026;112;10304;
17;30.06.2023;ЛЦ0011383;150;15625;
17;30.06.2023;ЛЦ0002663;30;3246;
17;30.06.2023;ЛУ0000045;114;10818,6;
17;30.06.2023;ЛУ0009210;0;0;
17;30.06.2023;ЛЦ0003863;175;13580;
17;30.06.2023;ЛЦ0011441;0;0;
17;30.06.2023;ЛЦ0009357;0;0;
17;30.06.2023;ЛЦ0011301;720;37235;
17;30.06.2023;ЛУ0007470;0;0;
17;30.06.2023;ЛЦ0011384;600;22500;
17;30.06.2023;ЛУ0000027;0;0;
17;30.06.2023;ЛУ0000046;0;0;
17;01.07.2023;ЛЦ0010824;0;0;
17;01.07.2023;ЛЦ0011313;108;90;
17;01.07.2023;ЛЦ0010682;2649;134701,65;
17;01.07.2023;ЛЦ0009359;0;0;
17;01.07.2023;ЛЦ0011361;1160;96,66;
17;01.07.2023;ЛУ0000018;282;19077,3;
17;01.07.2023;ЛЦ0007893;14510;79805;
17;01.07.2023;ЛЦ0010967;5906;294414,1;
17;01.07.2023;ЛЦ0011312;171;142,5;
17;01.07.2023;ЛЦ0006403;20;1560;
17;01.07.2023;ЛУ0012000;40;3141,99;
17;01.07.2023;ЛУ0000649;0;0;
17;01.07.2023;ЛЦ0010981;3240;270;
17;01.07.2023;ЛЦ0011118;0;0;
17;01.07.2023;ЛУ0000117;0;0;
17;01.07.2023;ЛЦ0003980;128;19872,01;
17;01.07.2023;ЛЦ0010842;0;0;
17;01.07.2023;ЛЦ0007894;721;132664;
17;01.07.2023;ЛУ0000011;890,5;163852;
17;01.07.2023;ЛЦ0010462;0;0;
17;01.07.2023;ЛЦ0011122;0;0;
17;01.07.2023;ЛЦ0002218;40;4690,5;
17;01.07.2023;ЛУ0000005;228;12266,4;
17;01.07.2023;ЛЦ0010787;0;0;
17;01.07.2023;ЛУ0000248;0;0;
17;01.07.2023;ЛЦ0010461;0;0;
17;01.07.2023;ЛЦ0011013;0;0;
17;01.07.2023;ЛЦ0011119;0;0;
17;01.07.2023;ЛЦ0009003;0;0;
17;01.07.2023;ЛЦ0008631;160,23;11540,38;
17;01.07.2023;ЛЦ0010463;0;0;
17;01.07.2023;ЛЦ0011135;0;0;
17;01.07.2023;ЛЦ0011243;0;0;
17;01.07.2023;ЛЦ0010448;0;0;
17;01.07.2023;ЛУ0000006;0;0;
17;01.07.2023;ЛЦ0005388;456;22914;
17;01.07.2023;ЛЦ0011477;9;652,5;
17;01.07.2023;ЛЦ0011014;0;0;
17;01.07.2023;ЛЦ0011455;10;875;
17;01.07.2023;ЛЦ0009360;0;0;
17;01.07.2023;ЛЦ0009004;0;0;
17;01.07.2023;ЛЦ0011346;10;1,67;
17;01.07.2023;ЛЦ0005548;0;0;
17;01.07.2023;ЛЦ0006625;90;8658;
17;01.07.2023;ЛЦ0010449;0;0;
17;01.07.2023;ЛЦ0009155;0;0;
17;01.07.2023;ЛЦ0011381;150;8625;
17;01.07.2023;ЛУ0012010;0;0;
17;01.07.2023;ЛЦ0011136;0;0;
17;01.07.2023;ЛЦ0006626;0;0;
17;01.07.2023;ЛЦ0010625;0;0;
17;01.07.2023;ЛЦ0002292;0;0;
17;01.07.2023;ЛЦ0007401;50;3330;
17;01.07.2023;ЛЦ0011120;0;0;
17;01.07.2023;ЛЦ0004199;24486;836196,9;
17;01.07.2023;ЛЦ0011382;150;10250;
17;01.07.2023;ЛУ0000025;0;0;
17;01.07.2023;ЛУ0000044;80;3336,01;
17;01.07.2023;ЛЦ0003862;20;1765;
17;01.07.2023;ЛЦ0009247;0;0;
17;01.07.2023;ЛЦ0005445;0;0;
17;01.07.2023;ЛЦ0010418;0;0;
17;01.07.2023;ЛЦ0010706;0;0;
17;01.07.2023;ЛЦ0006627;0;0;
17;01.07.2023;ЛЦ0010460;126;504;
17;01.07.2023;ЛЦ0006108;160;28080;
17;01.07.2023;ЛЦ0011001;0;0;
17;01.07.2023;ЛЦ0011121;0;0;
17;01.07.2023;ЛЦ0005798;0;0;
17;01.07.2023;ЛУ0000026;112;10304;
17;01.07.2023;ЛЦ0011383;150;15625;
17;01.07.2023;ЛЦ0002663;30;3246;
17;01.07.2023;ЛУ0000045;114;10818,6;
17;01.07.2023;ЛУ0009210;0;0;
17;01.07.2023;ЛЦ0003863;175;13580;
17;01.07.2023;ЛЦ0011441;0;0;
17;01.07.2023;ЛЦ0009357;0;0;
17;01.07.2023;ЛЦ0011301;720;37235;
17;01.07.2023;ЛУ0007470;0;0;
17;01.07.2023;ЛЦ0011384;600;22500;
17;01.07.2023;ЛУ0000027;0;0;
17;01.07.2023;ЛУ0000046;0;0;
17;01.07.2023;ЛЦ0003864;35;2772;
17;01.07.2023;ЛЦ0010823;0;0;
17;01.07.2023;ЛЦ0006613;50;3717,5;
17;01.07.2023;ЛЦ0009358;2398;199,83;
17;01.07.2023;ЛУ0000003;954;46316,7;
17;01.07.2023;ЛУ0012020;97;5456,25;
17;01.07.2023;ЛЦ0011353;4800;400;
17;01.07.2023;ЛЦ0002289;0;0;
17;01.07.2023;ЛУ0000246;0;0;
17;01.07.2023;ЛУ0000047;40;4778;
17;01.07.2023;ЛЦ0004202;0;0;
